entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Double displacement reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"Such reactions in which there is an exchange of ions between the reactants are called double displacement reactions.
"
Carbon dioxide,None,Carbon,chemical element,has parts of the class,"Rationalised 2023-24  Chemical Reactions and Equations 13 In reaction (1.31) carbon is oxidised to CO and ZnO is reduced to Zn.
"
Redox,chemical reaction,Oxidization,chemical reaction,opposite of,"In reaction (1.32) HCl is oxidised to Cl2 whereas MnO2 is reduced to MnCl2.
"
Redox,chemical reaction,Chemical reaction,chemical process,subclass of,"From the above examples we can say that if a substance gains oxygen or loses hydrogen during a reaction, it is oxidised.
"
Redox,chemical reaction,Chemical reaction,chemical process,subclass of,"If a substance loses oxygen or gains hydrogen during a reaction, it is reduced.
"
Q U E S T I O N S,television series,List of QU E S T I O N S episodes,None,list of episodes,"Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Copper,medication,Copper sulfate,None,different from,"Why does the colour of copper sulphate solution change when an iron nail is dipped in it?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Activity 1,activity,Double displacement reaction,displacement reaction,instance of,"Give an example of a double displacement reaction other than the one given in Activity 1.10.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Redox,chemical reaction,Oxidization,chemical reaction,opposite of,"Identify the substances that are oxidised and the substances that are reduced in the following reactions.
"
Y LIFE?,television series,List of Y life characters,nan,list of characters,"Y LIFE?
"
Y LIFE?,television series,List of Y life characters,nan,list of characters,"Y LIFE?
"
Y LIFE?,television series,List of Y life characters,nan,list of characters,"Y LIFE?
"
Y LIFE?,television series,List of Y life characters,nan,list of characters,"Y LIFE?
"
3.1 Corrosion,None,Iron,medication,facet of,"1.3.1 Corrosion You must have observed that iron articles are shiny when new, but get coated with a reddish brown powder when left for some time.
"
Rust,ironworking,Iron,medication,made from material,"This process is commonly known as rusting of iron.
"
Tarnishing,degradation,Metal,material,facet of,"Some other metals also get tarnished in this manner.
"
Copper,medication,Silver,chemical element,color,"Have you noticed the colour of the coating formed on copper and silver?
"
Corrosion,degradation,Corrosion,degradation,subclass of,"When a metal is attacked by substances around it such as moisture, acids, etc., it is said to corrode and this process is called corrosion.
"
Copper,medication,Silver,chemical element,made from material,"The black coating on silver and the green coating on copper are other examples of corrosion.
"
Iron,medication,Metal,material,instance of,"Corrosion causes damage to car bodies, bridges, iron railings, ships and to all objects made of metals, specially those of iron.
"
Corrosion,degradation,Iron,medication,has cause,"Corrosion of iron is a serious problem.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"Every year an enormous amount of money is spent to replace damaged iron.
"
Chapter 3,literary work,Corrosion,degradation,main subject,"You will learn more about corrosion in Chapter 3.
"
Fat,mixture,Oil,product,part of,"1.3.2 Rancidity Have you ever tasted or smelt the fat/oil containing food materials left for a long time?
"
Fat,mixture,Oil,product,different from,"When fats and oils are oxidised, they become rancid and their smell and taste change.
"
Oil,product,Fat,mixture,subclass of,"Usually substances which prevent oxidation (antioxidants) are added to foods containing fats and oil.
"
Container,tool,Food preservation,preservation,use,"Keeping food in air tight containers helps to slow down oxidation.
"
Nitrogen,chemical element,Gas,fluid,instance of,"Do you know that chips manufacturers usually flush bags of chips with gas such as nitrogen to prevent the chips from getting oxidised ?
"
Oxygen,chemical element,Atmosphere of Earth,atmosphere,part of,"Recall Activity 1.1 Recall Activity 1.1 Recall Activity 1.1 Recall Activity 1.1 Recall Activity 1.1,     where a magnesium ribbon burns with a dazzling flame in air (oxygen) and changes into a white substance, magnesium oxide.
"
Redox,chemical reaction,Chemical reaction,chemical process,subclass of,"Is magnesium being oxidised or reduced in this reaction?
"
Balancing system,equation,Equation,formula,subclass of,"Equations must always be balanced.
"
Combination reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"� In a combination reaction two or more substances combine to form a new single substance.
"
Decomposition reaction,chemical reaction,Combination reaction,chemical reaction,opposite of,"� Decomposition reactions are opposite to combination reactions.
"
Decomposition,chemical reaction,Chemical reaction,chemical process,subclass of,"In a decomposition reaction, a single substance decomposes to give two or more substances.
"
Exothermic reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"� Reactions in which heat is given out along with the products are called exothermic reactions.
"
Endothermic reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"� Reactions in which energy is absorbed are known as endothermic reactions.
"
Chemical compound,group or class of chemical substances,Chemical element,second-order class,has parts of the class,"� When an element displaces another element from its compound, a displacement reaction occurs.
"
Atom,composite particle,Ion,molecular entity,has parts of the class,"� Two different atoms or groups of atoms (ions) are exchanged in double displacement reactions.
"
Precipitation,nan,Salt,mixture,subclass of,"� Precipitation reactions produce insoluble salts.
"
Hydrogen,chemical element,Oxygen,chemical element,has parts of the class,"� Reactions also involve the gain or loss of oxygen or hydrogen by substances.
"
Oxidation,chemical reaction,Oxygen,chemical element,has effect,"Oxidation is the gain of oxygen or loss of hydrogen.
"
Reduction,redox,Redox,chemical reaction,opposite of,"Reduction is the loss of oxygen or gain of hydrogen.
"
E X E R C I S E S 1,chromosome,Chromosome,point group,instance of,"E X E R C I S E S 1.
"
Misinformation,information,Statement,occurrence,subclass of,"Which of the statements about the reaction below are incorrect?
"
Carbon dioxide,None,Oxygen,chemical element,has parts of the class,"(b) Carbon dioxide is getting oxidised.
"
Redox,chemical reaction,Carbon,chemical element,participant,"(c) Carbon is getting oxidised.
"
Lead,chemical element,Oxide,nan,subclass of,"(d) Lead oxide is getting reduced.
"
Fe2O3 + 2Al,combination reaction,Combination reaction,chemical reaction,instance of,"Fe2O3 + 2Al → Al2O3 + 2Fe The above reaction is an example of a (a) combination reaction.
"
Double displacement,displacement reaction,Displacement reaction,chemical reaction,subclass of,"(b) double displacement reaction.
"
Decomposition reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"Rationalised 2023-24  Chemical Reactions and Equations 15 (c) decomposition reaction.
"
Displacement reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"(d) displacement reaction.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Hydrochloric acid,None,Dilute,None,instance of,"What happens when dilute hydrochloric acid is added to iron fillings?
"
Correct answer,nan,Tick the correct answer,nan,said to be the same as,"Tick the correct answer.
"
Iron chloride,None,Hydrogen,chemical element,monomer of,"(a) Hydrogen gas and iron chloride are produced.
"
Chlorine,None,Hydroxide,None,instance of,"(b) Chlorine gas and iron hydroxide are produced.
"
No reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"(c) No reaction takes place.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Balanced chemical equation,chemical equation,Chemical equation,equation,subclass of,"What is a balanced chemical equation?
"
Balancing equation,equation,Equation,formula,subclass of,"Why should chemical equations be balanced?
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Nitrogen,chemical element,Hydrogen,chemical element,part of,"(a) Hydrogen gas combines with nitrogen to form ammonia.
"
Sulpur dioxide,None,Hydrogen sulfide,None,part of,"(b) Hydrogen sulphide gas burns in air to give water and sulpur dioxide.
"
Aluminium chloride,None,Barium chloride,None,monomer of,"(c) Barium chloride reacts with aluminium sulphate to give aluminium chloride and a precipitate of barium sulphate.
"
Potassium hydroxide,None,Potassium,chemical element,monomer of,"(d) Potassium metal reacts with water to give potassium hydroxide and hydrogen gas.
"
5.6,"version, edition, or translation",5.7,"version, edition, or translation",followed by,"6.
"
Chemical equation,equation,Equation,formula,subclass of,"Balance the following chemical equations.
"
BaCl2,None,BaSO4,None,followed by,"(a) HNO3 + Ca(OH)2 → Ca(NO3)2 + H2O (b) NaOH + H2SO4 → Na2SO4 + H2O (c) NaCl + AgNO3 → AgCl + NaNO3 (d) BaCl2 + H2SO4 → BaSO4 + HCl 7.
"
Chemical equation,equation,Chemical reaction,chemical process,depicts,"Write the balanced chemical equations for the following reactions.
"
Carbon dioxide,None,Water,None,has parts of the class,"(a) Calcium hydroxide + Carbon dioxide  →  Calcium carbonate + Water (b) Zinc + Silver nitrate  →  Zinc nitrate + Silver (c) Aluminium + Copper chloride  →  Aluminium chloride + Copper (d) Barium chloride + Potassium sulphate → Barium sulphate + Potassium chloride 8.
"
Chemical equation,equation,Chemical reaction,chemical process,depicts,"Write the balanced chemical equation for the following and identify the type of reaction in each case.
"
Carbon dioxide,None,Hydrogen,chemical element,has parts of the class,"(a) Potassium bromide(aq) + Barium iodide(aq) →  Potassium iodide(aq) + Barium bromide(s) (b) Zinc carbonate(s) →  Zinc oxide(s) + Carbon dioxide(g) (c) Hydrogen(g) + Chlorine(g)  →  Hydrogen chloride(g) (d) Magnesium(s) + Hydrochloric acid(aq)  →  Magnesium chloride(aq) + Hydrogen(g) 9.
"
Exothermic reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"What does one mean by exothermic and endothermic reactions?
"
John F. Kennedy,human,President of the United States,position,position held,"Give examples.
"
10.10.10,literary work,Doctor Who,television series,part of the series,"10.
"
Respiration,biological process,Exothermic reaction,chemical reaction,subclass of,"Why is respiration considered an exothermic reaction?
"
