entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Oxygen,Chemical element,Diatomic molecule,Chemical compound,Composes,"For example, a molecule of oxygen consists of two atoms of oxygen and hence it is known as a diatomic molecule, O2."
Atoms,Particle,Oxygen,Molecule,Unite into,"If 3 atoms of oxygen unite into a molecule, instead of the usual 2, we get ozone, O3."
Molecule,Compound,Ozone,Compound,Formed from,"If 3 atoms of oxygen unite into a molecule, instead of the usual 2, we get ozone, O3."
Molecule,Chemical entity,Atoms,Chemical entity,Constitutes,The number of atoms constituting a molecule is known as its atomicity.
Metals,Element,Carbon,Element,Other elements,"Metals and some other elements, such as carbon, do not have a simple structure but consist of a very large and indefinite number of atoms bonded together."
Metals,Element,Atoms,Particle,Consist of,"Metals and some other elements, such as carbon, do not have a simple structure but consist of a very large and indefinite number of atoms bonded together."
Carbon,Element,Atoms,Particle,Consist of,"Metals and some other elements, such as carbon, do not have a simple structure but consist of a very large and indefinite number of atoms bonded together."
Atoms,Particle,Metals,Element,Bonded together,"Metals and some other elements, such as carbon, do not have a simple structure but consist of a very large and indefinite number of atoms bonded together."
Atoms,Particle,Carbon,Element,Bonded together,"Metals and some other elements, such as carbon, do not have a simple structure but consist of a very large and indefinite number of atoms bonded together."
Table 3.3,Table,Elements,Chemical entity,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Argon,Element,Non-Metal,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Helium,Element,Non-Metal,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Oxygen,Element,Non-Metal,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Hydrogen,Element,Non-Metal,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Nitrogen,Element,Non-Metal,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Chlorine,Element,Non-Metal,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Phosphorus,Element,Non-Metal,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Sulphur,Element,Non-Metal,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Table 3.4,Table,Compounds,Chemical entity,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Water,Compound,Hydrogen,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Water,Compound,Oxygen,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Ammonia,Compound,Nitrogen,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Ammonia,Compound,Hydrogen,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
Carbon dioxide,Compound,Carbon,Element,Contains,"Table 3.3 : Atomicity of some elements Type of Name Atomicity Element Non-Metal Argon Monoatomic Helium Monoatomic Oxygen Diatomic Hydrogen Diatomic Nitrogen Diatomic Chlorine Diatomic Phosphorus Tetra-atomic Sulphur Poly-atomic Table 3.4 : Molecules of some compounds Compound Combining Ratio Elements by Mass Water (H2O) Hydrogen, Oxygen 1:8 Ammonia (NH3) Nitrogen, Hydrogen 14:3 Carbon dioxide (CO2) Carbon, Oxygen 3:8 Activity ______________ 3.2 • Refer to Table 3.4 for ratio by mass of atoms present in molecules and Table 3.2 for atomic masses of elements."
