entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Powerful parallel beams of light,Physical property,Concave mirrors,Mirror type,Achieved by,"Uses of concave mirrors Concave mirrors are commonly used in torches, search-lights and vehicles headlights to get powerful parallel beams of light."
Dentists,Profession,Concave mirrors,Tool,Use,The dentists use concave mirrors to see large images of the teeth of patients.
Teeth,Body part,Patients,Person,Belongs to,The dentists use concave mirrors to see large images of the teeth of patients.
Large concave mirrors,Object,Sunlight,Energy source,Used to concentrate,Large concave mirrors are used to concentrate sunlight to produce heat in solar furnaces.
Large concave mirrors,Object,Solar furnaces,Device,Used in production of heat,Large concave mirrors are used to concentrate sunlight to produce heat in solar furnaces.
Sunlight,Energy source,Solar furnaces,Device,Used in production of heat,Large concave mirrors are used to concentrate sunlight to produce heat in solar furnaces.
Fig.9.8,Diagram,Ray diagrams,Image formation,Shown for,"The ray diagrams for the formation of image by a convex mirror for these two positions of the object are shown in Fig.9.8 (a) and (b), respectively."
Convex mirror,Type of mirror,Image,Formed by,Ray diagrams,"The ray diagrams for the formation of image by a convex mirror for these two positions of the object are shown in Fig.9.8 (a) and (b), respectively."
Object,Physical object,Two positions,Has,Ray diagrams,"The ray diagrams for the formation of image by a convex mirror for these two positions of the object are shown in Fig.9.8 (a) and (b), respectively."
Pencil,Object,Mirror,Object,Away from,� Move the pencil away from the mirror slowly.
Mirror,Object,Full length image,Image type,Shows,Did the mirror show full length image of the object?
Building/tree,Object,Image,Object,Reflected in,You can see a full-length image of a tall building/tree in a small convex mirror.
Convex mirror,Object,Building/tree,Object,Reflects image of,You can see a full-length image of a tall building/tree in a small convex mirror.
Agra Fort,Monument,Mirror,Object,Fitted with,One such mirror is fitted in a wall of Agra Fort facing Taj Mahal.
Wall,Structure,Mirror,Object,Fitted in,One such mirror is fitted in a wall of Agra Fort facing Taj Mahal.
Taj Mahal,Monument,Wall,Structure,Facing,One such mirror is fitted in a wall of Agra Fort facing Taj Mahal.
Agra Fort,Tourist attraction,Taj Mahal,Tourist attraction,Related to,"If you visit the Agra Fort, try to observe the full image of Taj Mahal."
Taj Mahal,Tourist attraction,Full image,Visual aspect,Observe,"If you visit the Agra Fort, try to observe the full image of Taj Mahal."
Convex mirrors,Optical device,Rear-view mirrors,Vehicle part,Used as,Uses of convex mirrors Convex mirrors are commonly used as rear-view (wing) mirrors in vehicles.
Mirrors,Object,Vehicle,Object,Fitted on,"These mirrors are fitted on the sides of the vehicle, enabling the driver to see traffic behind him/her to facilitate safe driving."
Driver,Person,Mirrors,Object,Uses to see traffic behind,"These mirrors are fitted on the sides of the vehicle, enabling the driver to see traffic behind him/her to facilitate safe driving."
Convex mirrors,Optical device,Erect image,Image type,Produces,"Convex mirrors are preferred because they always give an erect, though diminished, image."
Convex mirrors,Optical device,Diminished image,Image type,Produces,"Convex mirrors are preferred because they always give an erect, though diminished, image."
Convex mirrors,Mirror type,Driver,Person,Used by,"Thus, convex mirrors enable the driver to view much larger area than would be possible with a plane mirror."
Convex mirrors,Mirror type,View,Area,Enables viewing of larger,"Thus, convex mirrors enable the driver to view much larger area than would be possible with a plane mirror."
Spherical mirror,Object type,Radius of curvature,Measurement,Has,The radius of curvature of a spherical mirror is 20 cm.
Convex mirror,Rear-view mirror type,Vehicles,Transportation mode,Used in,Why do we prefer a convex mirror as a rear-view mirror in vehicles?
Principal axis,Mirror part,X-axis,Coordinate system part,Taken as,The principal axis of the mirror is taken as the x-axis (X’X) of the coordinate system.
Object,Physical object,Mirror,Physical object,Light falls on from left-hand side,This implies that the light from the object falls on the mirror from the left-hand side.
Distances,Physical quantity,Origin,Point of reference,Measured relative to,(iii) All the distances measured to the right of the origin (along + x-axis) are taken as positive while those measured to the left of the origin (along – x-axis) are taken as negative.
#NAME?,Direction,Origin,Point of reference,Along,(iii) All the distances measured to the right of the origin (along + x-axis) are taken as positive while those measured to the left of the origin (along – x-axis) are taken as negative.
#NAME?,Direction,Origin,Point of reference,Along,(iii) All the distances measured to the right of the origin (along + x-axis) are taken as positive while those measured to the left of the origin (along – x-axis) are taken as negative.
Positive,Mathematical sign,Distances,Physical quantity,Indicates,(iii) All the distances measured to the right of the origin (along + x-axis) are taken as positive while those measured to the left of the origin (along – x-axis) are taken as negative.
Negative,Mathematical sign,Distances,Physical quantity,Indicates,(iii) All the distances measured to the right of the origin (along + x-axis) are taken as positive while those measured to the left of the origin (along – x-axis) are taken as negative.
Distances,Physical quantity,Perpendicular direction,Direction,Measured as positive,(iv) Distances measured perpendicular to and above the principal axis (along + y-axis) are taken as positive.
Principal axis,Geometric object,Perpendicular direction,Direction,Measured along,(iv) Distances measured perpendicular to and above the principal axis (along + y-axis) are taken as positive.
Y-axis,Geometric object,Perpendicular direction,Direction,Measured as positive,(iv) Distances measured perpendicular to and above the principal axis (along + y-axis) are taken as positive.
Distances,Physical quantity,Principal axis,Direction,Measured along,(v) Distances measured perpendicular to and below the principal axis (along –y-axis) are taken as negative.
Distances,Physical quantity,Perpendicular,Direction,Measured to,(v) Distances measured perpendicular to and below the principal axis (along –y-axis) are taken as negative.
Distances,Physical quantity,–y-axis,Direction,Measured below,(v) Distances measured perpendicular to and below the principal axis (along –y-axis) are taken as negative.
Distances,Physical quantity,–y-axis,Direction,Negative,(v) Distances measured perpendicular to and below the principal axis (along –y-axis) are taken as negative.
New Cartesian Sign Convention,Concept,Light - Reflection and Refraction,Topic,Described in,Rationalised 2023-24  Light – Reflection and Refraction 143 The New Cartesian Sign Convention described above is illustrated in Fig.9.9 for your reference.
