entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Periscope,Device,Bunker,Structure,Used to see positions of,"Moreover, periscope is also used to see the positions of the soldiers hiding in the bunker and to locate targets on the surface of the sea from the sub-marines."
Periscope,Device,Targets,Object,Used to locate on surface of sea,"Moreover, periscope is also used to see the positions of the soldiers hiding in the bunker and to locate targets on the surface of the sea from the sub-marines."
Sub-marines,Vehicle,Surface of sea,Location,Used to locate targets on,"Moreover, periscope is also used to see the positions of the soldiers hiding in the bunker and to locate targets on the surface of the sea from the sub-marines."
Periscope,Device,Home,Location,Made at,You can easily make a periscope at home.
Mirror,Object,Plane mirror,Object type,Type of mirror,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Reflection,Physical phenomenon,Mirror,Object,Occurs on,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Absorption,Physical phenomenon,Mirror,Object,Can occur on,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Regular reflection,Physical phenomenon,Mirror,Object,Type of reflection,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Scattered reflection,Physical phenomenon,Mirror,Object,Type of reflection,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Dispersion,Physical phenomenon,Prism,Object,Occurs in,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Image,Physical phenomenon,Mirror,Object,Formed by,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Prism,Object,Angle of incidence,Physical quantity,Related to,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Prism,Object,Angle of reflection,Physical quantity,Related to,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection."
Nothing,Concept,Light,Physical entity,Required for seeing.,Things we have learned in this chapter: • Nothing can be seen without light.
Light,Physical entity,Straight lines,Physical entity,Travels in,• Light travels in straight lines.
Angle of incidence,Physical quantity,Angle of reflection,Physical quantity,Equal to,• The angle of incidence is equal to the angle of reflection.
Light,Physical entity,Surfaces,Physical entity,Reflected from,Science 93 • Light is generally reflected from all surfaces.
Regular reflection,Physical phenomenon,Light,Electromagnetic radiation,Reflects from,• Regular reflection of light occurs from smooth or polished surfaces.
Smooth surfaces,Physical object,Regular reflection,Physical phenomenon,Occurs from,• Regular reflection of light occurs from smooth or polished surfaces.
Polished surfaces,Physical object,Regular reflection,Physical phenomenon,Occurs from,• Regular reflection of light occurs from smooth or polished surfaces.
Object,Physical object,Image,Optical illusion,Formed by,• The size of the image formed by a plane mirror is equal to the size of the object.
Image,Object,Plane mirror,Object,Reflected on,• An image is laterally inverted on a plane mirror.
Object,Physical object,Mirror,Physical object,Equal distance from,• The distance of the object from the mirror is equal to the distance of the image from the mirror.
Image,Visual representation,Mirror,Physical object,Equal distance from,• The distance of the object from the mirror is equal to the distance of the image from the mirror.
Plane mirror,Optical device,Angle of incidence,Physical quantity,Equal to,In the plane mirror the angle of incidence and the angle of reflection is __ _ 2.
Angle of reflection,Physical quantity,Plane mirror,Optical device,Equal to,In the plane mirror the angle of incidence and the angle of reflection is __ _ 2.
Person,Object,Image,Object,Same as person's distance from mirror,"If a person stands at a distance of 1 meter from a plane mirror, his distance from the image is ___ meter."
Regular reflection,Physical phenomenon,Diffused reflections,Physical phenomenon,Different types of,What is the difference between regular and diffused (irregular) reflections?
Regular reflection,Physical phenomenon,Smooth surfaces,Physical object,Occurs on,What is the difference between regular and diffused (irregular) reflections?
Diffused reflections,Physical phenomenon,Rough surfaces,Physical object,Occurs on,What is the difference between regular and diffused (irregular) reflections?
Shamin,Person,Periscope,Instrument,Got,Shamin got a periscope in his school practical class and looked outside through it.
Shamin,Person,School practical class,Activity,Participated in,Shamin got a periscope in his school practical class and looked outside through it.
Periscope,Instrument,Outside,Location,Looked through,Shamin got a periscope in his school practical class and looked outside through it.
Flowers,Plant part,Garden,Outdoor area,Located in,He could see the flowers of the garden outside the class.
He,Person,Mirror,Object,Approached to,"He observed that the closer he approached to the mirror, the closer his image behind the mirror was approaching towards him."
Mirror,Object,Image,Object,Behind,"He observed that the closer he approached to the mirror, the closer his image behind the mirror was approaching towards him."
Image,Object,He,Person,Approaching towards,"He observed that the closer he approached to the mirror, the closer his image behind the mirror was approaching towards him."
Mirrors,Object,Right angle,Angle,Combined at,Two mirrors are combined at right angle.
Light ray,Physical object,Mirror,Physical object,Falling on,A light ray is falling at first mirror making an angle of 20° with it.
Light ray,Physical object,Angle,Physical property,Making with mirror,A light ray is falling at first mirror making an angle of 20° with it.
Mirror,Object,Yourself,Pronoun,Made by,Make your mirror by yourself.
Chloroplasts,Organelle,found in plant cells,Cell type,Located in,Clean it properly.
