Entity,Definition,Images
Electroplating,"Electroplating, also known as electrochemical deposition or electrodeposition, is a process for producing a metal coating on a solid substrate through the reduction of cations of that metal by means of a direct electric current.","['https://upload.wikimedia.org/wikipedia/commons/c/c7/Copper_electroplating_principle_%28multilingual%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/40/Early_Electro-Plating.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Fragment_of_west_barelief_on_St.Isaac_cathedral.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cd/Haring_Cell.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dc/Hullcell.jpg']"
K2SO4,Not found on Wikipedia,['Image not found']
Number of neutrons,Not found on Wikipedia,['Image not found']
Conducting,"Conducting is the art of directing a musical performance, such as an orchestral or choral concert.","['https://upload.wikimedia.org/wikipedia/commons/c/c3/45_record.png', 'https://upload.wikimedia.org/wikipedia/commons/2/2b/Audio_a.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/Battue_de_la_mesure_%C3%A0_2_temps.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Battue_de_la_mesure_%C3%A0_3_temps.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/90/Battue_de_la_mesure_%C3%A0_4_temps.svg']"
Residential areas,Not found on Wikipedia,['Image not found']
Freely,Not found on Wikipedia,['Image not found']
Football player,A football player or footballer is a sportsperson who plays one of the different types of football.,"['https://upload.wikimedia.org/wikipedia/commons/2/2d/2019-05-18_Fu%C3%9Fball%2C_Frauen%2C_UEFA_Women%27s_Champions_League%2C_Olympique_Lyonnais_-_FC_Barcelona_StP_1192_LR10_by_Stepro%28Cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/CSKA-RM18_%289%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d5/Cristiano_Ronaldo_20120609.jpg']"
Evidences for Evolution,Not found on Wikipedia,['Image not found']
Result,A result (also called upshot) is the final consequence of a sequence of actions or events expressed qualitatively or quantitatively.,"['https://upload.wikimedia.org/wikipedia/commons/8/8c/DAB_list_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg']"
Kill,Kill often refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Vector_search_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Open places,Not found on Wikipedia,['Image not found']
Magnifying lenses,Not found on Wikipedia,['Image not found']
Weak power,Not found on Wikipedia,['Image not found']
Transfer of heat,Not found on Wikipedia,['Image not found']
Oscillation of pendulum bob,Not found on Wikipedia,['Image not found']
Internal thermal energy,Not found on Wikipedia,['Image not found']
Certain bacteria,Not found on Wikipedia,['Image not found']
Two liquids,Not found on Wikipedia,['Image not found']
Dietary nutrients,Not found on Wikipedia,['Image not found']
Growth-related movement,Not found on Wikipedia,['Image not found']
Carbon compounds,Carbon compounds are defined as chemical substances containing carbon.,"['https://upload.wikimedia.org/wikipedia/commons/4/49/Asterisks_one.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3f/Asterisks_two.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/CS-CRC-MW-dimensions-2D-Lewis.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/Carbon-disulfide-2D-dimensions.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Carbonyl-sulfide-2D-dimensions.png']"
Human alpha antitrypsin protein,Not found on Wikipedia,['Image not found']
Heart malfunction,Not found on Wikipedia,['Image not found']
Man made environment,Not found on Wikipedia,['Image not found']
Dicotyledonous,Not found on Wikipedia,['Image not found']
Electrolytic reduction,Not found on Wikipedia,['Image not found']
Nitrogen dioxide (NO2),Not found on Wikipedia,['Image not found']
Inter-molecular forces,Not found on Wikipedia,['Image not found']
Positron,The positron or antielectron is the antiparticle (antimatter counterpart) of the electron.,"['https://upload.wikimedia.org/wikipedia/commons/1/1d/Cloud_chambers_played_an_important_role_of_particle_detectors.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/ElectronPositronAnnihilation.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/PositronDiscovery.png']"
Pond water,Not found on Wikipedia,['Image not found']
Electric wire,Not found on Wikipedia,['Image not found']
No overall movement,Not found on Wikipedia,['Image not found']
Spherical flask,Not found on Wikipedia,['Image not found']
Shine,Shine may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Created,Not found on Wikipedia,['Image not found']
Teaching certificate,Not found on Wikipedia,['Image not found']
Break down dead organic matter,Not found on Wikipedia,['Image not found']
Safety,"Safety is the state of being ""safe"", the condition of being protected from harm or other danger.","['https://upload.wikimedia.org/wikipedia/commons/c/cf/After_Whiskey_Driving_Risky.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Paris_Metro_St_Lazare.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Safety_tea_cup.jpg']"
Sneezes,Not found on Wikipedia,['Image not found']
Burning,Not found on Wikipedia,['Image not found']
Fodder for animals,Not found on Wikipedia,['Image not found']
Sole,Sole may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Solute-like component,Not found on Wikipedia,['Image not found']
Rote learning,Rote learning is a memorization technique based on repetition.,"['https://upload.wikimedia.org/wikipedia/commons/c/c8/Anki_flashcard_question_and_answer_math.gif', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Psi2.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cd/Socrates.png', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg']"
Controllable,Not found on Wikipedia,['Image not found']
Assistant Editor,Not found on Wikipedia,['Image not found']
Car,A car or automobile is a motor vehicle with wheels.,"['https://upload.wikimedia.org/wikipedia/commons/7/73/07-08_Chevrolet_Suburban_LT.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/71/1885Benz.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dc/1923_Ford_Model_T_UPS_interior.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/2011_Nissan_Leaf_SL_--_10-28-2011.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/2011_Toyota_Corolla_--_NHTSA.jpg']"
Most of the fast moving α-particles,Not found on Wikipedia,['Image not found']
Luxury,Luxury may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
23 pair of chromosomes,Not found on Wikipedia,['Image not found']
Aristocracy,"Aristocracy (from Ancient Greek  ἀριστοκρατίᾱ (aristokratíā), from  ἄριστος (áristos) 'best', and  κράτος (krátos) 'power, strength') is a form of government that places strength in the hands of a small, privileged ruling class, the aristocrats.","['https://upload.wikimedia.org/wikipedia/commons/0/01/A_coloured_voting_box.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Blue_flag_waving.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/DodgerBlue_flag_waving.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/Royal_Oak.png']"
Position of second candle,Not found on Wikipedia,['Image not found']
My request,Not found on Wikipedia,['Image not found']
Motion of electrons,Not found on Wikipedia,['Image not found']
Elasticity,Elasticity often refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Postal letters,Not found on Wikipedia,['Image not found']
Most important sense,Not found on Wikipedia,['Image not found']
Individual particles of the medium,Not found on Wikipedia,['Image not found']
Dictionary,"A dictionary is a listing of lexemes from the lexicon of one or more specific languages, often arranged alphabetically (or by radical and stroke for ideographic languages), which may include information on definitions, usage, etymologies, pronunciations, translation, etc.","['https://upload.wikimedia.org/wikipedia/commons/0/06/Catalano_latinum_1696_Gazophylacium_Dictionary_published_in_Barcelona.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Compact_OED_ahoy2_%28cropped%29.png', 'https://upload.wikimedia.org/wikipedia/commons/6/6e/Latin_dictionary.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Nouveau_Dictionnaire_Larousse_page.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/a5/Nuvola_apps_bookcase.svg']"
Seema,Seema may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Reactivity series,"In chemistry, a reactivity series (or activity series) is an empirical, calculated, and structurally analytical progression of a series of metals, arranged by their ""reactivity"" from highest to lowest.",['Image not found']
273 K,Not found on Wikipedia,['Image not found']
Cross-section,Not found on Wikipedia,['Image not found']
Acidic medium,Not found on Wikipedia,['Image not found']
Tiny plants and animals,Not found on Wikipedia,['Image not found']
By-products,Not found on Wikipedia,['Image not found']
Gaseous exchanges,Not found on Wikipedia,['Image not found']
Ya.lue,Not found on Wikipedia,['Image not found']
Feelings,Not found on Wikipedia,['Image not found']
Exchange of ions,Not found on Wikipedia,['Image not found']
Fatty acids,Not found on Wikipedia,['Image not found']
Granite statue,Not found on Wikipedia,['Image not found']
Most of the non-metals,Not found on Wikipedia,['Image not found']
Harmful microbes,Not found on Wikipedia,['Image not found']
Acid victims,Not found on Wikipedia,['Image not found']
Interrelationships of organisms,Not found on Wikipedia,['Image not found']
Clean bottle,Not found on Wikipedia,['Image not found']
Hand pumps,Not found on Wikipedia,['Image not found']
Fresh aquatic plant hydrilla,Not found on Wikipedia,['Image not found']
All points inside solenoid,Not found on Wikipedia,['Image not found']
Commercial organization,Not found on Wikipedia,['Image not found']
Indivisible particles,Not found on Wikipedia,['Image not found']
Spongy outer coat,Not found on Wikipedia,['Image not found']
Example,Example may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Portal-puzzle.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Changes,Changes may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Glass-beaker,Not found on Wikipedia,['Image not found']
Ca(HCO3)2,Not found on Wikipedia,['Image not found']
Armpits,Not found on Wikipedia,['Image not found']
EF,EF or ef may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Colourless fluid,Not found on Wikipedia,['Image not found']
Scientific process,Not found on Wikipedia,['Image not found']
New organ,Not found on Wikipedia,['Image not found']
Kelvin scale temperature,Not found on Wikipedia,['Image not found']
Relative speed,Not found on Wikipedia,['Image not found']
Measuring instruments,Not found on Wikipedia,['Image not found']
Body size,Not found on Wikipedia,['Image not found']
Rises,Not found on Wikipedia,['Image not found']
Two types of classification of matter,Not found on Wikipedia,['Image not found']
Hydrogen bubbles,Not found on Wikipedia,['Image not found']
Straw,Straw is an agricultural byproduct consisting of the dry stalks of cereal plants after the grain and chaff have been removed.,"['https://upload.wikimedia.org/wikipedia/commons/8/85/A_traditional_method_of_storing_wheat_hay_in_Punjab.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Barley.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Belarusian_Straw_Bird.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/Latvie%C5%A1u_puzurs.JPG']"
Redworms,Not found on Wikipedia,['Image not found']
Flash-flood,Not found on Wikipedia,['Image not found']
Change of state of matter,Not found on Wikipedia,['Image not found']
Gas pipes,Not found on Wikipedia,['Image not found']
8 Ω resistor,Not found on Wikipedia,['Image not found']
Placards,Not found on Wikipedia,['Image not found']
Barium chloride solution,Not found on Wikipedia,['Image not found']
Ice reserves,Not found on Wikipedia,['Image not found']
Inverter circuit,Not found on Wikipedia,['Image not found']
Acid rain,"Acid rain is rain or any other form of precipitation that is unusually acidic, meaning that it has elevated levels of hydrogen ions (low pH).","['https://upload.wikimedia.org/wikipedia/commons/e/e3/Acid_Rain_box_-_23_%2849753937638%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Acid_rain_woods1.JPG', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Air_Pollution-Causes%26Effects.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg']"
Rainwater,Not found on Wikipedia,['Image not found']
Student 1,Not found on Wikipedia,['Image not found']
Hyderabad,"Hyderabad ( (listen) HY-dər-ə-bad; Telugu: [ˈɦaɪ̯daraːbaːd], Urdu: [ˈɦɛːdəɾaːbaːd]) is the capital and largest city of the Indian state of Telangana.","['https://upload.wikimedia.org/wikipedia/commons/f/f7/A_typical_charminar_evening.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Asia_laea_location_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2c/Blackbuck_%28Antilope_cervicapra%29-_Male_%26_female_in_Hyderabad%2C_AP_W_IMG_7268.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/71/Charminar_Hyderabad_1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Chowmahalla_Palace_Hyderabad.JPG']"
Prime Minister,Not found on Wikipedia,['Image not found']
Bisexual flowers,Not found on Wikipedia,['Image not found']
Frequency,Frequency is the number of occurrences of a repeating event per unit of time.,"['https://upload.wikimedia.org/wikipedia/commons/9/9e/Commutative_diagram_of_harmonic_wave_properties.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Czestosciomierz-49.9Hz.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/EM_spectrum.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Frequency_counter.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
