entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Publication Team Head,Person,Anup Kumar Rajput,Person,Head of,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Division Chief Production,Person,Arun Chitkara,Person,Chief of,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Officer Chief Business,Person,Vipin Dewan,Person,Chief of,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Manager Chief Editor (In charge),Person,Bijnan Sutar,Person,Chief of,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Production Officer,Person,A.M.Vinod Kumar,Person,Officer of,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Ashwani Tyagi,Person,Science Textbook for Class 7,Book,Illustrated,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
ISBN,Identifier,81-7450-654-3,Identifier,Belongs to,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
NCERT,Organization,Publication Division,Organization,Published by,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Publication Division,Organization,National Council of Educational Research and Training,Organization,Belongs to,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Sri Aurobindo Marg New Delhi 110 016,Location,New Delhi,City,Located in,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Swapna Printing Works (P.) Ltd.,Organization,Printing company,Organization,Printed at,"Dhankal Bus Stop Panihati Kolkata 700 114 Phone :  033-25530454 CWC Complex Maligaon Guwahati 781 021 Phone :  0361-2674869 Publication Team Head, Publication : Anup Kumar Rajput Division Chief Production : Arun Chitkara Officer Chief Business : Vipin Dewan Manager Chief Editor (In charge) : Bijnan Sutar Production Officer : A.M.Vinod Kumar Cover, Layout and Illustrations Ashwani Tyagi ISBN  81-7450-654-3 758 – SCIENCE Textbook for Class 7 Printed on 80 GSM paper with NCERT watermark Published at the Publication Division by the Secretary, National Council of Educational Research and Training, Sri Aurobindo Marg New Delhi 110 016 and printed at Swapna Printing Works (P.) Ltd., Doltala, Doharia, P.O."
Ganganagar,Place,North District,District,Located in,"Ganganagar, District - North, 24 Parganas, Kolkota - 700 132 Rationalised 2023-24  FOREWORD The National Curriculum Framework (NCF), 2005, recommends that children’s life at school must be linked to their life outside the school."
North District,District,24 Parganas,District,Located in,"Ganganagar, District - North, 24 Parganas, Kolkota - 700 132 Rationalised 2023-24  FOREWORD The National Curriculum Framework (NCF), 2005, recommends that children’s life at school must be linked to their life outside the school."
24 Parganas,District,Kolkata,City,Located in,"Ganganagar, District - North, 24 Parganas, Kolkota - 700 132 Rationalised 2023-24  FOREWORD The National Curriculum Framework (NCF), 2005, recommends that children’s life at school must be linked to their life outside the school."
Kolkata,City,700 132,Postal code,Located in,"Ganganagar, District - North, 24 Parganas, Kolkota - 700 132 Rationalised 2023-24  FOREWORD The National Curriculum Framework (NCF), 2005, recommends that children’s life at school must be linked to their life outside the school."
National Curriculum Framework,Document,Children's life at school,Concept,Linked to,"Ganganagar, District - North, 24 Parganas, Kolkota - 700 132 Rationalised 2023-24  FOREWORD The National Curriculum Framework (NCF), 2005, recommends that children’s life at school must be linked to their life outside the school."
Children's life at school,Concept,Life outside school,Concept,Linked to,"Ganganagar, District - North, 24 Parganas, Kolkota - 700 132 Rationalised 2023-24  FOREWORD The National Curriculum Framework (NCF), 2005, recommends that children’s life at school must be linked to their life outside the school."
Syllabi,Course material,Textbooks,Educational material,Developed on the basis of,The syllabi and textbooks developed on the basis of NCF signify an attempt to implement this basic idea.
NCF,Educational framework,Syllabi,Course material,Developed on the basis of,The syllabi and textbooks developed on the basis of NCF signify an attempt to implement this basic idea.
