entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Stomach,anatomical structure,Mouth,animal organ,connects with,"After opening the shell, the starfish pops out its stomach through its mouth to eat the soft animal inside the shell.
"
Digestion,biological process,Stomach,anatomical structure,location,"The stomach then goes back into the body and the food is slowly digested.
"
Digestion,biological process,Food,disposable product,uses,"2.2 DIGESTION IN HUMANS We take in food through the mouth, digest and utilise it.
"
Defecation,biological process,Food,disposable product,part of,"The unused parts of the food are defecated.
"
Food,disposable product,Human body,nan,part of,"Have you ever wondered what happens to the food inside the body?
"
Buccal cavity,anatomical cavity,Anus,anatomical structure,connects with,"The food passes through a continuous canal (Fig. 2.2) which begins at the buccal cavity and ends at the anus.
"
Rectum,anatomical structure,Large intestine,anatomical structure,part of,"The canal can be divided into various compartments: (1) the buccal cavity, (2) foodpipe or oesophagus, (3) stomach, (4) small intestine, (5) large intestine ending in the rectum and (6) the anus.
"
Long path,path,Path,thoroughfare,subclass of,"Is it not a very long path?
"
Alimentary canal,canal,Gastrointestinal tract,anatomical structure,part of,"These parts together form the alimentary canal (digestive tract).
"
Digestion,biological process,Food,disposable product,has effect,"The food components gradually get digested as food travels through the various compartments.
"
Stomach,anatomical structure,Small intestine,anatomical structure,connects with,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices.
"
Juice,food,Food,disposable product,subclass of,"The digestive juices convert complex substances of food into simpler ones.
"
Gastrointestinal tract,anatomical structure,Human digestive system,anatomical system,part of,"The digestive tract and the associated glands together constitute the digestive system.
"
Food,disposable product,Human digestive system,anatomical system,part of,"Now, let us know what happens to the food in different parts of the digestive tract.
"
Mouth,animal organ,Food,disposable product,use,"The mouth and buccal cavity Food is taken into the body through the mouth.
"
Stomach,anatomical structure,Human digestive system,anatomical system,part of,"The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
"
Milk tooth,tooth,Tooth,organ,subclass of,"2.3   Arrangement of teeth and different type of teeth Milk teeth and permanent teeth Do you remember about falling of your teeth some years ago?
"
Premature tooth,tooth,Tooth,organ,subclass of,"The first set of teeth grows during infancy and they fall off at the age between six to eight years.
"
Milk tooth,teeth,Tooth,organ,subclass of,"These are termed milk teeth.
"
Permanent tooth,tooth,Tooth,organ,subclass of,"The second set that replaces them are the permanent teeth.
"
Dentistry,academic discipline,Tooth,organ,studies,"The permanent teeth may last throughout life or fall off during old age or due to some dental disease.
"
Ingestion,biological process,Body movement,motion,subclass of,"the body is called ingestion.
"
Chewing,activity,Tooth,organ,uses,"We chew the food with the teeth and break it down mechanically into small pieces.
"
Tooth socket,anatomical structure,Gums,anatomical structure,part of,"Each tooth is rooted in a separate socket in the gums (Fig. 2.3).
"
Different name,name,Fig. 2,color chart,part of,"Accordingly they are given different names (Fig. 2.3).
"
Hand washing,activity,Physical activity,activity,subclass of,"Activity 2.2 Wash your hands.
"
Tooth count,physical examination,Mirror,optical component,uses,"Look into the mirror and count your teeth.
"
Index finger,finger,Finger,digit,followed by,"Use your index finger to feel the teeth.
"
Human tooth,tooth,Tooth,organ,subclass of,"How many kinds of teeth could you find?
"
Apple,fruit,Bread,bakery product,subclass of,"Take a piece of an apple or bread and eat it.
"
Chewing,activity,Tooth,organ,uses,"Which teeth do you use for biting and cutting, and which ones for piercing and tearing?
"
Chewing,activity,Chewing,activity,use,"Also find out the ones that are used for chewing and grinding?
"
Figure 2,Figure,Small intestine,anatomical structure,depicts,"Record your observations in Table 2.2 Boojho is fascinated by the highly coiled small intestine seen in Fig. 2.2.
"
Longitude,physical quantity,Length,physical quantity,said to be the same as,"He wants to know its length.
"
John F. Kennedy,human,President of the United States,position,position held,"Would you like to make a wild guess?
"
Page 16,None,Book,document,part of,"We have given its approximate length on page 16.
"
Tooth,organ,Mouth,animal organ,part of,"However, if we do not clean our teeth and mouth after eating, many harmful bacteria also begin to live and grow in it.
"
Acid,None,Sugar,food,has parts of the class,"These bacteria break down the sugars present from the leftover food and release acids (see Chapter 4 to know what an acid is).
"
Tooth decay,teeth hard tissue disease,Tooth,organ,afflicts,"The acids gradually damage the teeth (Fig. 2.5).
"
Tooth decay,decay,Decay,biological process,subclass of,"This is called tooth decay.
"
Toothache,clinical sign,Tooth loss,disease,has effect,"If it is not treated in time, it causes severe toothache and in extreme cases results in tooth loss.
"
Chocolate,confection,Sugar product,food,subclass of,"Chocolates, sweets, soft drinks and other sugar products are the major culprits of tooth decay.
"
Brush,tool,Tooth brushing,activity,use,"Therefore, one should clean the teeth with a brush or datun and dental floss (a special strong thread which is moved between two teeth to take out trapped food particles) at least twice a day and rinse the mouth after every meal.
"
Finger,digit,Mouth,animal organ,part of,"Also, one should not put dirty fingers or any unwashed object in the mouth.
"
Saliva,mixture,Salivary gland,anatomical structure,produced by,"Fig. 2.5  Gradual decay of tooth (a) (b) (c) (d) Our mouth has the salivary glands which secrete saliva.
"
Saliva,mixture,Food,disposable product,part of,"Do you know the action of saliva on food?
"
Let us find out,film,Film,series,instance of,"Let us find out.
"
Test tube,anatomical structure,Test tube,anatomical structure,part of,"Activity 2.3 Take two test tubes.
"
Test tube,laboratory dish,Test tube,laboratory dish,opposite of,"In test tube ‘A’ put one teaspoonful of boiled rice; in test tube ‘B’ keep one teaspoonful of boiled rice after chewing it for 3 to 5 minutes.
"
Test tube,anatomical structure,Water,None,contains,"Add 3–4 mL of water in both the test tubes (Fig. 2.4).
"
Test tube,laboratory equipment,Iodine,chemical element,made from material,"Now pour 2–3 drops of iodine solution in each test tube and observe.
"
Test tube color,None,Test tube,anatomical structure,facet of,"Why is there a change in colour in the test tubes?
"
Teacher,position,Student,group of humans,subclass of,"Discuss the results with your classmates and your teacher.
"
Starch,food ingredient,Sugar,food,subclass of,"The saliva breaks down the starch into sugars.
"
Tongue,anatomical structure,Buccal cavity,anatomical cavity,part of,"The tongue is a fleshy muscular organ attached at the back to the floor of the buccal cavity.
"
Free roller coaster,roller coaster,Roller coaster,amusement ride,subclass of,"It is free at the front and can be moved in all directions.
"
Tongue,anatomical structure,Tongue,anatomical structure,use,"Do you know the functions of the tongue?
"
Tongue,anatomical structure,Speech,communication,use,"We use our tongue for talking.
"
Chewing,activity,Swallowing,biological process,part of,"Besides, it mixes saliva with the food during chewing and helps in swallowing food.
"
Tongue,anatomical structure,Taste,perception,use,"We also taste food with our tongue.
"
Taste bud,anatomical structure,Taste,perception,use,"It has taste buds that detect different tastes of food.
"
Vomiting,clinical sign,Food,disposable product,has cause,"We can find out the A B Rationalised 2023-24  NUTRITION IN ANIMALS 15 Paheli wants to know how food moves in the opposite direction during vomiting.
"
Taste,perception,Tongue,anatomical structure,uses,"Fig. 2.6  Regions of the tongue for different tastes Fig.
"
Esophagus,nan,Alimentary canal,None,part of,"2.7  Movement of the food in the oesophagus of the alimentary canal position of taste buds by the following activity.
"
Activity 2.4,video game,Video game,electronic game,instance of,"Activity 2.4 1.
"
Bitter gourd,taxon,Neem,taxon,parent taxon,"Prepare a separate sample each of (i) sugar solution, (ii) common salt solution, (iii) lemon juice and (iv) juice of crushed neem leaf or bitter gourd.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Tongue,anatomical structure,Tongue,anatomical structure,part of,"Blindfold one of your classmates and ask her/him to take out the tongue and keep it in straight and flat position.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Toothpick,personal hygiene item,Tongue,anatomical structure,use,"Use a clean toothpick to put the above samples one by one on different areas of the tongue as shown in Fig. 2.6.
"
Toothpick,personal hygiene item,Salting,cooking method,use,"Use a new toothpick for each sample.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Tongue,anatomical structure,Bitter,taste,use,"Ask the classmate which areas of the tongue could detect the sweet, salty, sour and bitter substances.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Fig. 2,chart,Chart,map,instance of,"Now write down your observations and label Fig. 2.6.
"
Sydney,city,London,city,twinned administrative body,"Repeat this activity with other classmates.
"
