entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Cobalamin,None,Anaemia,nan,has effect,"Cobalamin or Liver, milk, fish, Anaemia and nervous Cyanocobalmin meat, egg, cheese system disorder occur (B12) kidney etc.
"
Hypercapnia,disease,Deficiency,laboratory finding,subclass of,"due to its deficiency.
"
Ascorbic acid,None,Vitamin C,group or class of chemical substances,subclass of,"Vitamin C (Ascorbic acid) Fresh vegetables and fruits contain vitamin C.
"
Amloki,taxon,Vitamin C,None,this taxon is source of,"The fruits like amloki, lemon, orange, tomato, pineapple and guava are the sources of vitamin C.
"
Radish,taxon,Vegetable,food,subclass of,"The vegetables like radish, lettuce, coriander leaf, mint, green chili, cauliflower and bitter gourd contain large amounts of vitamin C.
"
Canned food,food,Food,disposable product,subclass of,"Dry fruit, seed and canned food do not contain this vitamin.
"
Heallhy Life,literary work,Vitamin C,None,main subject,"Heallhy Life, Better Living The role of vitamin C are- 1.
"
Tooth,organ,Bone,nan,part of,"bone, teeth become compact and strong.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Gum,confection,Teeth,organ,made from material,"Teeth and gum become strong.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Vitamin C,None,Amino acid,structural class of chemical compounds,subclass of,"Vitamin C has an impor1ant role in the metabolism of fat, protein and amino acids.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Skin condition,integumentary system disease,Skin,anatomical structure,afflicts,"1t keeps the skin bright and smooth.
"
5.6,"version, edition, or translation",5.7,"version, edition, or translation",followed by,"6.
"
Human body,nan,Disease,health problem,manifestation of,"It protects the body from diseases.
"
Gum,animal organ,Tooth,organ,part of,"11 Due to its severe deficiency scurvy disease (bleeding from the gum of teeth) occurs.
"
Gum,nan,Tooth,organ,part of,"(ii) Skin diseases are caused by its deficiency and it takes time to repair tlw darnag~.d cell (iii) The gum of the teeth swells and teeth become weak.
"
Irnrn,None,Human body,nan,part of,"(iv) The irnrn,mity of the body decreases and frequently catches cold.
"
Vitarnins,group or class of chemical substances,Vitarnin deficiency,laboratory finding,has effect,"@ Individual Work Task : Make a chart of the diseases caused by the deficiency ofvitarnins that we have discussed.
"
Vitamin,organic compound,Mineral,chemical substance,subclass of,"1.1.5 Minerals and Water For the normal growth and nuiriti.on of the body, mineral, are as essential as vitamins.
"
Plant,taxon,Mineral,chemical substance,this taxon is source of,"Animals get minerals from the plant source.
"
Vegetable,food,Fruit,plant organ,subclass of,"We fulfill the demand of minerals by eating vegetables, fruits, milk.
"
Drink,food,Water,None,made from material,"egg, fish and drinldn,g water.
"
Iron,medication,Chemical element,second-order class,instance of,"The source, nutritional value and the deficiency symptoms of some important minerals are de5moed below: lron(Fe) Iron is the main element of blood.
"
100 mL blood,unit of measurement,Iron,medication,contains,"100 mL blood contains 50 mg iron.
"
Liver,anatomical structure,Pancreas,medical term,connects with,"in liver, pancreas.
"
Red blood cell,cell type,Blood,animal product,part of,"bone and red blood cells.
"
Millet,taxon,Wheat,food,subclass of,"The plant soun:es of iron are  12 Science cauliflower, spine amaranths, neem leaf, fig, green banana, maize, wheat, nut and millet.
"
Meat,food,Liver,anatomical structure,produced by,"The animal sources are fish, meat, egg and liver.
"
Hemoglobin,protein,Iron,medication,physically interacts with,"The main function of iron is hemoglobin formation.
"
Hemoglobin deficiency,laboratory finding,Anemia,nan,has effect,"Hemoglobin deficiency causes anaemia.
"
Headache,clinical sign,Medical sign,physiological condition,subclass of,"The symptoms of anaemia are pale eyes, swelling of hands and legs, weakness, headache and palpitation.
"
Calcium,chemical element,Chemical element,second-order class,instance of,"Calcium (Ca) The main element of bone and teeth is calcium.
"
Calcium,chemical element,Calcium,chemical element,physically interacts with,"About 2% of human body weight is calcium.
"
Calcium,chemical element,Mineral,chemical substance,subclass of,"The amount of calcium is the highest among the minerals.
"
Tooth,organ,Bone,nan,connects with,"Of them, 90% is accumulated in the bone and teeth accompanied with phosphorus and magnesium.
"
Lymph,liquid,Blood,animal product,part of,"The amount of calcium is significant in blood and lymph.
"
Sesame,taxon,Calcium,chemical element,this taxon is source of,"The plant sources of calcium are: pulse, sesame, soybean, cauliflowers, carrots, spinach, kochu leaf, red amaranthus and kalmi leaf.
"
Egg as food,food,Milk,food,subclass of,"The animal sources of calcium are milk, eggs, small fish and dry fish.
"
Tooth,organ,Bone,nan,part of,"Calcium is essential for strong bone and teeth.
"
Heart,nan,Circulatory system,nan,part of,"Besides this, calcium helps in blood circulation, normal construction of the muscle of the heart and the move- ment of heart and muscle.
"
Rickets,ickets,Osteomalacia,bone disease,subclass of,"Rickets and osteomalacia of aged women occur due to deficiency of calcium.
"
Calcium deficiency,laboratory finding,Circulatory system,nan,afflicts,"Calcium deficiency delays in the formation of teeth of babies and disturbs in blood circulation.
"
Phosphorus,chemical element,Phosphorus,chemical element,subclass of,"Phosphorus (P) The importance of phosphorus regarding its amount in the body is next to calcium.
"
Calcium,chemical element,Chemical element,second-order class,instance of,"Like calcium, phosphorus is also an element of the bone.
"
Blood plasma,biogenic substance,Liver,anatomical structure,part of,"Phosphorus is accumulated in the bone, liver and plasma.
"
Nucleic acid,structural class of chemical compounds,Nucleoprotein,protein,part of,"Phosphorus plays a vital role in the formation of nucleic acid and nucleo protein and in carbohydrate metabolism.
"
Egg as food,food,Animal product,product,subclass of,"Animal source- Eggs, milk, fish, meat are the sources of phosphorus.
"
Tooth,organ,Bone,nan,part of,"The main function of phosphorus is the formation of bone and teeth.
"
Osteoporosis,rare disease,Phosphorus deficiency,laboratory finding,has cause,"Osteoporosis, rickets and dental caries result from phosphorus deficiency.
"
"Healthy Life, Better Living",literary work,Protein,group or class of chemical substances,main subject,"Healthy Life, Better Living 13 If there is sufficient amount of protein and calcium m food, phosphorus deficiency does not occur.
"
Water Water,None,Food,disposable product,part of,"Water Water is one of the main components of food.
"
Water,None,Human body,nan,part of,"Water is essential for the human body.
"
Water,None,Body weight,physical quantity,part of,"Water constitutes 60-75% of our total body weight.
"
Blood,animal product,Muscle,nan,part of,"Water is essential for the formation of our blood, muscle, nerve, teeth, bones etc.
"
Human body,nan,Human,organisms known by a particular common name,manifestation of,"It works as a solution for the human body.
"
Food absorption,biological process,Digestion,biological process,part of,"Water helps in digestion and absorption of food.
"
Urea,None,Metabolism,biological process,produced by,"Metabolism produces urea, ammonia etc in our body.
"
Urine,nan,Human body,nan,part of,"Water helps to dispose these toxic elements from the body as urine and sweat.
"
Hypertension,clinical sign,Hypertension,clinical sign,has effect,"Besides this, water keeps our body cool by sweating and evapora- tion.
"
Water supply,architectural structure,Water,None,subclass of,"The sources of water in body- 1.
"
Drinking water,drink,Drink,food,subclass of,"Drinking water, drinks e.g.
"
Coffee,drink,Milk,food,made from material,"tea, milk, coffee and juice.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Food,disposable product,Food,disposable product,part of,"By taking food e.g.
"
Fruit,plant organ,Vegetable,food,subclass of,"vegetables and fruit.
"
Balance of water,None,Water,None,facet of,"If the intake of water and release of water are equal, the balance of water is maintained in the body.
"
Drinking,activity,Water,None,uses,"An adult person should drink 2-3 liters of water per day.
"
Hard labour,nan,Heatstroke,clinical sign,has effect,"Hot weather and hard labour are the causes of deficiency of water in the body.
"
Drinking water,drink,Drinking water,food,subclass of,"So, the amount of drinking water should be increased in this situation.
"
Diabetes,glucose metabolism disease,Urination,biological process,has effect,"If diabetes is not in control, it causes repeated urinating.
"
Lack of water,nan,Human body,nan,facet of,"So, the deficiency of water occurs in the body.
"
Circulatory system,nan,Water,None,has parts of the class,"Severe thirst, inhibition of blood circulation and shrunk skin result from the deficiency of water.
"
Muscle,nan,Nerve,nan,connects with,"The nerve and muscle also become weak due to lack of water.
"
Acidosis,clinical sign,Acid,None,has cause,"The balance of acid and alkali is lost and it causes acidosis.
"
Fainting,clinical sign,Water loss,nan,has cause,"10% of water loss of the body causes fainting and even death of a person.
"
Vomiting,clinical sign,Diarrhea,nan,subclass of,"Vomiting and diarrhoea are also caused by water deficiency in the body.
"
Saline water,aqueous solution,Salt water,aqueous solution,subclass of,"The patient should take salt water or saline water for the rapid cure of water deficiency.
"
Saline water,aqueous solution,Salt,mixture,subclass of,"The water  14 Science and salt which come out of the body, is recovered by saline water.
"
Molasses,nan,Sugar,food,subclass of,"If oral saline is not available in the house, it can be made by mixing a pinch of salt, a handful of molasses or sugar and a glass of water.
"
Fiber,material,Food,disposable product,part of,"1.1.6 Fibre Besides the components of food, discussed so far, another very important component of food is roughages or fiber-rich foods.
"
Fibre,material,Roughage,material,subclass of,"Fibre or roughage is mainly obtained from plants.
"
Potato,taxon,Vegetable,food,subclass of,"Entire seeds, pulse, potato, fruits with peel and vegetables are the sources of roughage.
"
Cumin,None,Fruit,plant organ,has fruit type,"Besides this, dry fruit, cumin, coriander and pea contain a large amount of roughage.
"
