Entity,Definition,Images
Pumpkin,A pumpkin is a vernacular term for mature winter squash of species and varieties in the genus Cucurbita that has culinary and cultural significance but no agreed upon botanical or scientific meaning.,"['https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Big_Max_at_Dutchess_County_Fair.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Calabaza_%286311590182%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/CompetitivePumpkins.jpg']"
Primary root,Not found on Wikipedia,[]
Sprout,Sprout or Sprouts may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Plant,Plants are predominantly photosynthetic eukaryotes of the kingdom Plantae.,"['https://upload.wikimedia.org/wikipedia/commons/1/14/Barbara_McClintock_%281902-1992%29_shown_in_her_laboratory_in_1947.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Eenbruinigherfstblad.jpg']"
Part of a plant,Not found on Wikipedia,[]
Chana,"Chana, chhana, or chaná may refer to :","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Rap (painting technique),Not found on Wikipedia,[]
Sprouting,"Sprouting is the natural process by which seeds or spores germinate and put out shoots, and already established plants produce new leaves or buds, or other  structures experience further growth.","['https://upload.wikimedia.org/wikipedia/commons/e/e6/1-day-old_buckwheat_sprouts.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/2019_Jan_18_-_Kumbh_Mela_-_Sprouts.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Cantaloupe_seeds_sprouting.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Crimson_clover_sprouts.jpg']"
Sporocarp (plant),Not found on Wikipedia,[]
Spice,"A spice is a seed, fruit, root, bark, or other plant substance primarily used for flavoring or coloring food.","['https://upload.wikimedia.org/wikipedia/commons/8/82/Common_Indian_spices.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2a/Gato_negro.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg']"
Bee,"Bees are winged insects closely related to wasps and ants, known for their roles in pollination and, in the case of the best-known bee species, the western honey bee, for producing honey.","['https://upload.wikimedia.org/wikipedia/commons/9/95/A_bee_covered_with_pollen.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Abeille_butineuse_et_son_pollen.JPG', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Amegilla_cingulata_on_long_tube_of_Acanthus_ilicifolius_flower.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Anthidium_February_2008-1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Apis_mellifera_flying.jpg']"
Seed,"In botany, seed is an undeveloped plant embryo and food reserve enclosed in a protective outer covering.","['https://upload.wikimedia.org/wikipedia/commons/9/97/Avocado_seed_diagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Budowa_nasienia-dwuliscienne.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b3/Comparison_of_Monocotyledons_and_Dicotyledons.png', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Female_coco_de_mer_seed.jpg']"
Drainage,Drainage is the natural or artificial removal of a surface's water and sub-surface water from an area with excess  of water.,"['https://upload.wikimedia.org/wikipedia/commons/f/f0/A_drain_at_Lothal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/Drainbankstown.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8f/FlexibleRainPipe.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Hdpe_pipe_installation.jpg']"
Chana (gram),Not found on Wikipedia,[]
Honey,"Honey is a sweet and viscous substance made by several bees, the best-known of which are honey bees.","['https://upload.wikimedia.org/wikipedia/commons/d/d1/Bee_on_-calyx_935.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6d/Creamed_honey_Maillard_reaction_after_aging.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/Crystallized_honey_with_close-up.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/Cueva_arana.svg']"
Flower,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants (plants of the division Angiospermae).","['https://upload.wikimedia.org/wikipedia/commons/c/c5/15_Qian_Xuan_Eight_Flowers_National_Palace_Museum_Beijing.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/ABC_flower_development.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Acaena_novae-zelandiae1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Aikya_Linga_in_Varanasi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Amborella_trichopoda_%283065968016%29_fragment.jpg']"
Bee,"Bees are winged insects closely related to wasps and ants, known for their roles in pollination and, in the case of the best-known bee species, the western honey bee, for producing honey.","['https://upload.wikimedia.org/wikipedia/commons/9/95/A_bee_covered_with_pollen.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Abeille_butineuse_et_son_pollen.JPG', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Amegilla_cingulata_on_long_tube_of_Acanthus_ilicifolius_flower.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Anthidium_February_2008-1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Apis_mellifera_flying.jpg']"
Squirrel,"Squirrels are members of the family Sciuridae, a family that includes small or medium-size rodents.","['https://upload.wikimedia.org/wikipedia/commons/0/0e/Baby_of_squirrel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/43/Callosciurus_prevosti.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/68/Goldmantelziesel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Table 1 (animal behavior,Not found on Wikipedia,[]
Food,Food is any substance consumed by an organism for nutritional support.,"['https://upload.wikimedia.org/wikipedia/commons/4/40/Aquatic_food_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Channelcat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Foods_%28cropped%29.jpg']"
Hominin,Not found on Wikipedia,[]
Table 1 (table),Not found on Wikipedia,[]
Columns,Not found on Wikipedia,[]
Table 1,Not found on Wikipedia,[]
Squirrel eating nuts,Not found on Wikipedia,[]
Plant,Plants are predominantly photosynthetic eukaryotes of the kingdom Plantae.,"['https://upload.wikimedia.org/wikipedia/commons/1/14/Barbara_McClintock_%281902-1992%29_shown_in_her_laboratory_in_1947.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Eenbruinigherfstblad.jpg']"
Herbivore,"A herbivore is an animal anatomically and physiologically adapted to eating plant material, for example foliage or marine algae, for the main component of its diet.","['https://upload.wikimedia.org/wikipedia/commons/c/c0/Aphid-sap.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Caterpillar_feeding_on_leaf_-_20140906_121127_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Land_Snail_radula_tracks.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/19/Leaf_mining.jpg']"
India,"India, officially the Republic of India (Hindi: Bhārat Gaṇarājya), is a country in South Asia.","['https://upload.wikimedia.org/wikipedia/commons/d/d0/47_Raika_School_-_eating_together_%283384824242%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Agra_Fort_DistantTaj.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Aks_The_Reflection_Taj_Mahal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Asia_%28orthographic_projection%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Axis_axis_%28Nagarhole%2C_2010%29.jpg']"
China,"China (Chinese: 中国; pinyin: Zhōngguó), officially the People's Republic of China (PRC), is a country in East Asia.","['https://upload.wikimedia.org/wikipedia/commons/1/12/13_Peking_University.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/18th_National_Congress_of_the_Communist_Party_of_China.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/1945_Mao_and_Chiang.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/27/2022_Li_Zhanshu.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Asia_%28orthographic_projection%29.svg']"
Plant part,Not found on Wikipedia,[]
Column A,Not found on Wikipedia,[]
Gar den lizar d ar ound your home,Not found on Wikipedia,[]
What it takes for food,Not found on Wikipedia,[]
Is the food different from that of a house lizard,Not found on Wikipedia,[]
India,"India, officially the Republic of India (Hindi: Bhārat Gaṇarājya), is a country in South Asia.","['https://upload.wikimedia.org/wikipedia/commons/d/d0/47_Raika_School_-_eating_together_%283384824242%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Agra_Fort_DistantTaj.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Aks_The_Reflection_Taj_Mahal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Asia_%28orthographic_projection%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Axis_axis_%28Nagarhole%2C_2010%29.jpg']"
India,"India, officially the Republic of India (Hindi: Bhārat Gaṇarājya), is a country in South Asia.","['https://upload.wikimedia.org/wikipedia/commons/d/d0/47_Raika_School_-_eating_together_%283384824242%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Agra_Fort_DistantTaj.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Aks_The_Reflection_Taj_Mahal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Asia_%28orthographic_projection%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Axis_axis_%28Nagarhole%2C_2010%29.jpg']"
Plant,Plants are predominantly photosynthetic eukaryotes of the kingdom Plantae.,"['https://upload.wikimedia.org/wikipedia/commons/1/14/Barbara_McClintock_%281902-1992%29_shown_in_her_laboratory_in_1947.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Eenbruinigherfstblad.jpg']"
Bar graph,Not found on Wikipedia,[]
Project Gutenberg,"Project Gutenberg (PG) is a volunteer effort to digitize and archive cultural works, as well as to ""encourage the creation and distribution of eBooks."" It was founded in 1971 by American writer Michael S. Hart and is the oldest digital library.","['https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/EBookreal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Michael_Hart_and_Gregory_Newby_at_HOPE_Conference.jpg']"
Moong,Not found on Wikipedia,[]
Drainage,Drainage is the natural or artificial removal of a surface's water and sub-surface water from an area with excess  of water.,"['https://upload.wikimedia.org/wikipedia/commons/f/f0/A_drain_at_Lothal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/Drainbankstown.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8f/FlexibleRainPipe.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Hdpe_pipe_installation.jpg']"
Plant,Plants are predominantly photosynthetic eukaryotes of the kingdom Plantae.,"['https://upload.wikimedia.org/wikipedia/commons/1/14/Barbara_McClintock_%281902-1992%29_shown_in_her_laboratory_in_1947.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Eenbruinigherfstblad.jpg']"
String measure,Not found on Wikipedia,[]
Bar graph,Not found on Wikipedia,[]
Food,Food is any substance consumed by an organism for nutritional support.,"['https://upload.wikimedia.org/wikipedia/commons/4/40/Aquatic_food_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Channelcat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Foods_%28cropped%29.jpg']"
Food,Food is any substance consumed by an organism for nutritional support.,"['https://upload.wikimedia.org/wikipedia/commons/4/40/Aquatic_food_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Channelcat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/Foods_%28cropped%29.jpg']"
C Parrot,Not found on Wikipedia,[]
Goat,The goat or domestic goat (Capra hircus) is a domesticated species of goat-antelope typically kept as livestock.,"['https://upload.wikimedia.org/wikipedia/commons/5/55/A_white_irish_goat.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Amalthea_Julien_Louvre_CC230.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/Angora_001.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Asseta_Lompo_with_her_goats.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Atlit-Yam_%E2%80%93_Horn_Cores_of_goat.JPG']"
India,"India, officially the Republic of India (Hindi: Bhārat Gaṇarājya), is a country in South Asia.","['https://upload.wikimedia.org/wikipedia/commons/d/d0/47_Raika_School_-_eating_together_%283384824242%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Agra_Fort_DistantTaj.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Aks_The_Reflection_Taj_Mahal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Asia_%28orthographic_projection%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Axis_axis_%28Nagarhole%2C_2010%29.jpg']"
Brinjal,Not found on Wikipedia,[]
Sambar,Sambar may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Appam,Appam (also known as Aappam) is a type of thin pancake originating from South India.,"['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Appam_%28hoppers%29_from_Kerala%2C_India.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Appam_-_%E0%AE%85%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%AE%E0%AF%8D.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Appam_served_with_Coconut_Milk_in_Tamil_Nadu.JPG', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Appam_with_egg.jpg']"
Table 2 (foods and beverages,Not found on Wikipedia,[]
Lunch,Lunch is a meal eaten around the middle of the day.,"['https://upload.wikimedia.org/wikipedia/commons/c/cd/2014_11_Portobello_rocket_feta_toasted_baguette.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/A-_SOUTH_INDIAN_FOOD_AFTER_SERVING.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/A_bottle_and_glass_of_wine.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9b/Aboard_the_German_cargo_ship_MS_Bernhard_Howaldt%2C_Arab_port_workers_during_their_common_lunch_-_1958.png', 'https://upload.wikimedia.org/wikipedia/commons/0/02/An_Elsecar_Ploughman%27s_Lunch.jpg']"
Pork,Pork is the culinary name for the meat of the pig (Sus domesticus).,"['https://upload.wikimedia.org/wikipedia/commons/9/90/01_Sch%C3%A4ufele_und_Kn%C3%B6del.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/02_Galizische_Spezialit%C3%A4ten%2C_Rudawka_Rymanowska_2013.JPG', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/1850_le_depecage_de_porc_par_Louis_Humbert_de_Molard_1847_1898.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/BCfood12.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Bacon_Explosion_finished.JPG']"
