entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Mass,physical quantity,Force,physical quantity,part of,"This force is directed along the line joining the two masses.
"
Gravity,physical phenomenon,Force,physical quantity,instance of,"I'!&-7.Z:LIII  The Earth and Gravitation 77 - The attractive force that works between the earth and any other material is called force of gravity.
"
Acceleration,physical quantity,Velocity,physical quantity,calculated from,"- The rate at which the velocity of a free falling body change due to the force of gravity is called the acceleration due to gravity.
"
Gram,SI derived unit,Acceleration,physical quantity,measured physical quantity,"- The ideal value of the g, acceleration due to gravity is 9.8 meter/sec2.
"
Mass,physical quantity,Material,product,subclass of,"- The amount of material present in an object is its mass.
"
Weight,physical quantity,Force,physical quantity,calculated from,"- The force with which the earth attracts an object to its centre is called the weight of an object.
"
Exercise Short Answer Questions 1,short answer question,Short answer question,question,instance of,"Exercise Short Answer Questions 1.
"
Force of attraction,physical phenomenon,Distance,physical quantity,has effect,"If the distance between two objects is increased three times, how much change will occur to the force of attraction between them and why this change will occur?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Acceleration,physical quantity,Gravity,physical phenomenon,calculated from,"What do you understand by the acceleration due to gravity?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Mass,physical quantity,Weight,physical quantity,different from,"Write down three points of difference between mass and weight.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Earth,inner planet,Moon,natural satellite,child astronomical body,"Explain why the masses of two objects will be the same when measured by a balance on the earth and the moon.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Polar regions of Earth,hemisphere of the Earth,Equitorial regions of Earth,hemisphere of the Earth,opposite of,"Why there is a difference in the weight of the same object when measured at the polar region and in the equitorial region.
"
Multiple Choice Questions 1,question,Question,literary genre,instance of,"Multiple Choice Questions 1.
"
Weight,physical quantity,Unit of measurement,measure,calculated from,"What is the unit of weight?
"
Gram,convention,Grammar,convention,part of,"gram c.
"
Quintal,human,Quintal,family name,family name,"quintal b.
"
Kilogram,unit of mass,Kilogram,unit of mass,measured physical quantity,"kilogram d.
"
Mass,physical quantity,Mass,physical quantity,recommended unit of measurement,"Which of the following comments is correct with reference to the mass of an object?
"
Mass,physical quantity,Mass–energy equivalence,physical law,has effect,"The mass of an object changes with the change in its location.
"
Mass,physical quantity,Force,physical quantity,has effect,"The attractive force on an object due to the earth is nothing but mass.
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Mass,physical quantity,Material,product,subclass of,"The net amount of material in an object is its mass.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Newton,UCUM derived unit,Mass,physical quantity,measured physical quantity,"The unit of mass is newton.
"
Science,academic discipline,History of science,aspect of history,history of topic,"78 Science From the figure given below, give answer to questions no.
"
3.5cm,in diameter,In diameter,length,instance of,"5cm 3.
"
P,natural number,Q,natural number,opposite of,"The attractive force between P and Q depends on- i.
"
Mass,physical quantity,Mass,physical quantity,recommended unit of measurement,"the masses of the object.
"
I,Latin phrase,Latin phrase,language variety,part of,"ii.
"
Distance,physical quantity,Distance,physical quantity,subclass of,"the distance between the objects.
"
II,Latin phrase,III,Latin phrase,followed by,"iii.
"
Nature of photography,None,Photography,academic discipline,facet of,"the nature of the medium.
"
Correct answer,nan,Wrong answer,nan,opposite of,"Which one is correct?
"
II,literary work,III,literary work,followed by,"ii & iii b.
"
II,literary work,III,literary work,followed by,"i, ii & iii.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Gram,SI derived unit,Mass,physical quantity,measured physical quantity,"If the product of the masses of the two objects becomes 3600 gram2, what will be the change in the force of attraction between them?
"
Will be half b,goddess,Goddess,deity,instance of,"Will be half b.
"
Double album,album,Album,musical term,subclass of,"Will be double c.
"
Will be three times,time interval,Time interval,time interval,instance of,"Will be three times d.
"
Creative Questions,game,Game,play,instance of,"Will be four times Creative Questions 1.
"
Gram,SI derived unit,Mass,physical quantity,measured physical quantity,"Nuha let a stone of mass 50 gram and a piece of paper to fall from the fifth floor of their building at the same time.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Her brother standing on the ground observes that stone reached the ground earlier than the piece of paper.
"
Gravity,physical phenomenon,Gravity,physical phenomenon,instance of,"What is gravity?
"
Acceleratiobn,physical quantity,Gravity,physical phenomenon,facet of,"What is meant by acceleratiobn due to gravity?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
England,devolved nation within the UK,London,city,capital,"Find the weight of the stone?
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Stone Age,history of the world,Earthquake,natural phenomenon,facet of,"Explain why the stone reached the ground earlier than the paper.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Moon,natural satellite,Rocket,disposable product,carries scientific instrument,"A body of mass 120 kg is carried to the moon by a rocket.
"
Mass,physical quantity,Weight,physical quantity,different from,"It is observed that, though the mass of the object did not change, its weight changed.
"
Mass,physical quantity,Mass,physical quantity,part of,"What is mass?
"
Mass,physical quantity,Weight,physical quantity,different from,"What is the difference between mass and weight?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Weight,physical quantity,Physical object,concrete object,calculated from,"Find the weight of the object on the moon.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Earth,inner planet,Moon,natural satellite,child astronomical body,"Will there be any change of weight of the object on the moon?
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
Chapter Eight Chemical Reaction,literary work,Chemical reaction,chemical process,main subject,"Chapter Eight Chemical Reaction Different types of chemical reaction are going on around us.
"
