entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Volume,physical quantity,Temperature,scalar quantity,calculated from,"Fig 1.5: Volume of liquid Measurement of temperature .-.-~ :.:· ...
"
Temperature,scalar quantity,Temperature,scalar quantity,facet of,": Probably you are familiar with the word 'temperature, in various ways.
"
Radio broadcasting,broadcaster,Television,industry,subclass of,"For example: the day,s temperature is reported in television or radio news.
"
Fever,clinical sign,Temperature,scalar quantity,measurement scale,"Moreover, we have to often measure the temperature of someone suffering from fever.
"
Kelvin,coherent SI unit,SI unit,coherent SI unit,instance of,"As per the international system of measurement, the unit of temperature is Kelvin.
"
Fahrenheit,UCUM derived unit,Celcius,UCUM derived unit,based on,"However, Celcius or Fahrenheit unit is widely used all over the world till now for practical purposes, especially to determine day's temperature or fever.
"
Thermometer,measuring instrument,Temperature,scalar quantity,measures,"Task: At first, take a clinical thermometer.Now try to understand how temperature can be determined by it.
"
Fahrenheit,UCUM derived unit,Celsius,UCUM derived unit,measured physical quantity,"Usually, this thermometer is scaled by line--marks ranging from 94 to 108 degree Fahrenheit.Even some of the thermometers are simultaneously scaled by liner marks from 35 to 42 degree Celsius.
"
Temperature rise,increase,Temperature,scalar quantity,facet of,"It rises up with the increasing temperature.
"
Thermometer,measuring instrument,Temperature,scalar quantity,measures,"Now place the thermometer under your armpit or tongue and leave it th.ere for one minute.
"
Thermometer,measuring instrument,Temperature,scalar quantity,measures,"Observe the thermometer after one minute.
"
Body temperature,temperature,Thermometer,measuring instrument,measurement scale,"Fram this you will be able to measure your body-temperature.
"
Tone,UCUM derived unit,SI derived unit,SI unit,instance of,"Er '""1~' 111h11,Jsr I it;··;; I 'l;'"" ¥0""' ~;· ·;,1.; "";~·;~:u!.::t:~;1•111!11111 11111 }> Fig 1.6 : Thermometer New words: measurement, fundamental units, derived units, S.I system, metric ton, quintal.
"
What we have learnt in this chapter,None,Measurement,estimation process,facet of,"What we have learnt in this chapter • Accurate measurement is essential in every sphere of our life.
"
Unit of measurement,measurement scale,Scientific method,process,part of,"Science 11 • One known fractional amount or quantity of a standard is considered to be the unit of measurement.
"
Fundamental unit,unit of measurement,Unit of measurement,measure,instance of,"• There are seven fundamental units.
"
Derived unit,unit of measurement,Unit of measurement,measure,subclass of,"• Derived units.
"
Fill in the gaps,literary genre,Exercises,literary genre,subclass of,"EXERCISES Fill in the gaps 1.
"
2,unit of measurement,Unit of measurement,measure,instance of,"There are two types of unit of measurements ____ and ____ , 2.
"
International System of Units,nan,International System of Units,nan,instance of,"As per the international system the number of fundamental S.I units is __ 3.
"
Unit of time,unit of measurement,System of measurement,system,instance of,"In all the systems of measurement the unit of time is ______ _ Multiple choice questions 1.
"
Mass,physical quantity,Unit of measurement,measurement scale,instance of,"Which one is the unit of mass?
"
Kilogram,unit of mass,Kilogram,unit of mass,calculated from,"a) kilometer b) kilogram c) kelvin d) candela 2.
"
Brick,artificial stone,Brick,artificial stone,subclass of,"The space occupied by a brick is called ................
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,".
"
Area,physical quantity,Volume,physical quantity,calculated from,"a) area b) volume c) mass d) length Answer questions 3 and 4 from the figures below.
"
A-B,natural stone,Natural stone,stone,subclass of,"15 cc :-_-..:--- - Height after dropping the stone 10 cc -.:-= Height before dropping the stone A B 3.
"
Fig. B,figurine,Figurine,statue,instance of,"What is the volume of the stone in fig B.
"
20 cc,cylinder,4 cc,cylinder,followed by,"a)Scc b)lOcc c) 15 cc d) 20 cc 4.
"
Unit of volume,unit of measurement,Volume,physical quantity,measured physical quantity,"To determine the volume of the substance in fig A, multiplication of how many units is required?
"
Short and long answers,short and long answers,Question,literary genre,subclass of,"a)One c)Three Short answer questions b)Two d) Four 1.
"
Measurement,estimation process,Measurement,estimation process,part of,"Why is correct measurement necessary in every field?
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"~ 2.
"
Fundamental units,unit of measurement,Unit of measurement,measure,instance of,"What are the fundamental units?
"
History of science,aspect of history,Science,academic discipline,part of,"~ ~  12 Science 3.
"
Sub-unit,unit of measurement,Unit of measurement,measure,subclass of,"Why are the multiples and sub-multiples of units necessary?
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Area,physical quantity,Volume,physical quantity,different from,"What is the main difference between area and volume m case of measurement?
"
Mathematical problems 1,mathematical problem,Mathematical problem,task,instance of,"Mathematical problems 1.
"
Length,physical quantity, breadth,physical quantity,opposite of,"The length of a surface is 5 meters and breadth is 4 meters.
"
Area,physical quantity,Area,physical quantity,subclass of,"What is the area of the surface?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Square meter,unit of area,Area,physical quantity,measured physical quantity,"The area of a room is 20 square meters.
"
Length,physical quantity, breadth,physical quantity,calculated from,"If the length of the room is 5 meters then what will be the breadth of the room?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Box,container,Box,container,subclass of,"A box is 20 cm long, 10 cm broad and 5 cm high.
"
100 similar boxes,box,Volume,physical quantity,measured physical quantity,"What is the volume of 100 similar boxes?
"
Farhan's reading room,Reading room,Reading room,room,instance of,"The area ofFarhan's reading room is 40 square meters and its length is 10 metres.
"
